"Price","Rooms","Regionname","Propertycount","Distance"
2860000,4,"Southern Metropolitan",2019,4.1
1630000,3,"Southern Metropolitan",2019,4.1
2250000,3,"Southern Metropolitan",2019,4.1
1035000,2,"Southern Metropolitan",2555,14.6
1321000,3,"Southern Metropolitan",2555,14.6
742500,2,"Southern Metropolitan",2555,14.6
860000,3,"Southern Metropolitan",2555,14.6
2161000,3,NA,6821,2.3
1485000,3,NA,6821,2.3
940000,2,NA,6821,2.3
770000,3,"South-Eastern Metropolitan",3692,14.7
985100,3,"South-Eastern Metropolitan",3692,14.7
1410000,4,"South-Eastern Metropolitan",3692,14.7
815000,3,"South-Eastern Metropolitan",3692,14.7
1042500,3,"South-Eastern Metropolitan",3692,14.7
815000,3,"Western Metropolitan",984,9.1
321000,2,"Western Metropolitan",984,9.1
995000,3,"Western Metropolitan",984,9.1
1290000,3,"Western Metropolitan",984,9.1
3e+05,2,"Western Metropolitan",984,9.1
505000,2,"Southern Metropolitan",8400,1.2
595000,2,"Southern Metropolitan",8400,1.2
580000,2,"Southern Metropolitan",8400,1.2
580000,2,"Southern Metropolitan",8400,1.2
1320000,3,"Western Metropolitan",1223,7.7
380000,1,"Western Metropolitan",1223,7.7
1100000,3,"Western Metropolitan",1223,7.7
660000,3,"Western Metropolitan",1223,7.7
867000,2,"Southern Metropolitan",7217,4.6
552000,1,"Southern Metropolitan",7217,4.6
655000,2,"Southern Metropolitan",7217,4.6
840000,3,"Southern Metropolitan",7217,4.6
1010000,2,"Southern Metropolitan",7217,4.6
650000,2,"Southern Metropolitan",7217,4.6
2400000,3,"Southern Metropolitan",7217,4.6
3600000,4,"Southern Metropolitan",7217,4.6
750000,2,"Southern Metropolitan",7217,4.6
247500,1,"Southern Metropolitan",7217,4.6
1320000,3,"Southern Metropolitan",7217,4.6
922500,3,"Southern Metropolitan",7217,4.6
760000,2,"Southern Metropolitan",7217,4.6
546000,2,"Western Metropolitan",802,8.9
670000,3,"Western Metropolitan",802,8.9
1070000,3,"Western Metropolitan",802,8.9
1575000,3,"Western Metropolitan",802,8.9
1520000,4,"Western Metropolitan",802,8.9
720000,3,"Western Metropolitan",802,8.9
1045000,3,"Western Metropolitan",802,8.9
585000,2,"Southern Metropolitan",4380,5.1
690000,2,"Southern Metropolitan",4380,5.1
854000,2,"Southern Metropolitan",4380,5.1
9e+05,1,"Southern Metropolitan",4380,5.1
350000,1,"Southern Metropolitan",4380,5.1
721500,3,NA,1369,15
1060000,5,NA,1369,15
984000,3,NA,1369,15
450000,2,"Southern Metropolitan",2952,6.6
490000,2,"Southern Metropolitan",2952,6.6
440000,1,"Southern Metropolitan",2952,6.6
1406000,3,"Western Metropolitan",588,9.8
1305000,3,"Western Metropolitan",588,9.8
488000,3,NA,1414,12.4
1750000,3,NA,2230,1.9
1013000,2,NA,2230,1.9
1171000,3,NA,2230,1.9
1053000,2,NA,2230,1.9
295000,1,NA,2230,1.9
445000,3,NA,1889,14.5
360000,2,"Western Metropolitan",1052,5.3
640000,3,"Western Metropolitan",3464,10.4
961000,3,"Western Metropolitan",3464,10.4
1535000,2,"Southern Metropolitan",3280,3
570000,3,"Western Metropolitan",2185,10.5
2345000,4,NA,2211,5.7
9e+05,3,"Western Metropolitan",5132,9.4
5200000,5,"Southern Metropolitan",4836,6.3
1225000,3,"Southern Metropolitan",2894,10.2
622000,3,"Western Metropolitan",4502,9.5
825000,3,"Western Metropolitan",4502,9.5
1475000,4,"Southern Metropolitan",5682,7.9
2160000,5,"Southern Metropolitan",7809,9.7
1050000,3,"Southern Metropolitan",7809,9.7
1275000,3,"Southern Metropolitan",7809,9.7
640000,3,"Eastern Metropolitan",5030,23.2
5e+05,3,"Eastern Metropolitan",3598,23.2
1221000,4,"Southern Metropolitan",5366,17.3
1823000,4,"Southern Metropolitan",5366,17.3
2e+06,6,"Southern Metropolitan",5366,17.3
1365000,3,"Southern Metropolitan",6795,11.4
1045000,3,"Southern Metropolitan",6795,11.4
1220000,5,"Southern Metropolitan",10969,13.8
627500,4,"Eastern Victoria",17093,35.2
642000,3,"Eastern Metropolitan",9704,25
840000,3,"Eastern Metropolitan",1390,16.1
2650000,3,"Southern Metropolitan",10579,10.5
380000,1,"Southern Metropolitan",10579,10.5
3250000,5,"Southern Metropolitan",10579,10.5
1731000,4,"Southern Metropolitan",6938,10.3
465000,3,NA,4294,14
518500,3,NA,4294,14
692000,2,NA,11918,5.2
1305000,2,NA,5533,4
1100000,3,NA,7082,5.2
573000,2,NA,7082,5.2
1060000,3,"Eastern Metropolitan",4480,10.8
805000,3,NA,10175,12.1
682000,3,NA,10175,12.1
535000,3,"Western Metropolitan",1686,14.8
1088000,4,"Eastern Metropolitan",4048,14.7
1180000,3,"Eastern Metropolitan",4048,14.7
630000,3,"Western Metropolitan",2674,14.8
677000,2,"Southern Metropolitan",8920,7.7
670000,2,"Southern Metropolitan",8920,7.7
1320000,3,"Southern Metropolitan",8920,7.7
816000,2,"Southern Metropolitan",3265,8.4
350000,1,NA,6786,1.6
620000,2,NA,6786,1.6
1760000,3,NA,6786,1.6
545000,3,"Western Metropolitan",7719,14.8
1091500,2,"Southern Metropolitan",5051,8.7
1140000,5,"Southern Metropolitan",9758,17.9
950000,3,"Southern Metropolitan",9758,17.9
425000,2,"Southern Metropolitan",9758,17.9
1116000,3,"Southern Metropolitan",9758,17.9
1030000,3,NA,2954,3.6
9e+05,2,NA,11204,6.7
922000,4,NA,11204,6.7
1077000,3,NA,11204,6.7
805000,3,NA,3445,6.7
665000,4,NA,15510,20.6
515500,3,NA,15510,20.6
660000,3,NA,15510,20.6
572000,5,"South-Eastern Metropolitan",7680,34.7
932000,4,"Eastern Metropolitan",11925,23
570000,2,"Eastern Metropolitan",11925,23
875000,4,"Eastern Metropolitan",11925,23
348000,2,"South-Eastern Metropolitan",10894,24.7
627000,3,"South-Eastern Metropolitan",8322,24.7
760000,3,"South-Eastern Metropolitan",8322,24.7
621000,2,NA,4258,21.8
612000,2,"South-Eastern Metropolitan",3940,22.2
840000,3,"Eastern Metropolitan",9028,12.4
1856000,6,"Eastern Metropolitan",10999,14.3
2705000,7,"Eastern Metropolitan",4790,16.1
530500,3,NA,7254,25.9
975000,3,"Eastern Metropolitan",6990,18
805000,3,"Eastern Metropolitan",6990,18
940000,4,NA,10926,19.6
437000,2,NA,10926,19.6
660000,5,NA,10926,19.6
1325000,3,"Western Metropolitan",9264,7.5
310000,1,"Western Metropolitan",9264,7.5
864000,3,"Western Metropolitan",9264,7.5
291000,1,"Western Metropolitan",9264,7.5
750000,3,"Western Metropolitan",588,7.5
2200000,5,"Western Metropolitan",588,7.5
1550000,3,NA,2970,5.7
720000,3,NA,5070,13.1
1350000,2,NA,6244,3.6
1852000,3,NA,6244,3.6
1100000,2,NA,6244,3.6
170000,1,"Western Metropolitan",7570,5.1
1372000,4,"Eastern Metropolitan",4385,15.4
850500,3,"Eastern Metropolitan",4385,15.4
640000,3,"South-Eastern Metropolitan",17055,38
611000,3,"Eastern Victoria",2500,36.9
755000,3,"South-Eastern Metropolitan",7566,38
521000,4,NA,3376,45.9
625000,3,"Western Metropolitan",3285,12.9
1910000,4,"Southern Metropolitan",10412,7.3
5e+05,2,"Southern Metropolitan",10412,7.3
523000,2,"Southern Metropolitan",10412,7.3
525000,3,NA,8870,11.2
847000,3,NA,8870,11.2
990000,6,NA,8524,16.1
695000,2,NA,8524,16.1
5e+05,2,NA,2606,11.2
662500,3,"South-Eastern Metropolitan",3728,32.3
1210000,3,"Southern Metropolitan",5454,13.8
1140000,3,"Southern Metropolitan",2356,13.8
395000,1,"Southern Metropolitan",11308,5.3
1e+06,3,"Southern Metropolitan",11308,5.3
450000,2,"Southern Metropolitan",11308,5.3
2900000,4,"Southern Metropolitan",11308,5.3
450000,2,"Southern Metropolitan",11308,5.3
650000,3,NA,3307,45.2
790000,3,"Eastern Metropolitan",2947,8.8
780000,2,"Eastern Metropolitan",2947,8.8
726500,3,"Eastern Metropolitan",2674,8.8
710000,3,"Eastern Metropolitan",2674,8.8
645000,2,"Southern Metropolitan",4794,16
650500,5,"Western Metropolitan",5556,18
750000,3,"Southern Metropolitan",768,12.3
650000,4,NA,851,14
390000,2,NA,851,14
810000,3,"Western Metropolitan",3656,15.5
735000,3,"Western Metropolitan",3656,15.5
520000,2,"Western Metropolitan",5629,11.7
640000,4,"Western Metropolitan",570,15.5
967000,3,NA,5263,3.4
850000,2,NA,5263,3.4
5e+05,1,NA,5263,3.4
535000,2,NA,5263,3.4
758000,2,"Southern Metropolitan",10331,5.4
862000,2,"Southern Metropolitan",2671,7.3
965000,4,"South-Eastern Metropolitan",8459,25.2
761000,4,"South-Eastern Metropolitan",8459,25.2
520000,3,"Western Metropolitan",2878,14
530000,3,"Western Metropolitan",2878,14
1020000,3,"Western Metropolitan",1808,6.4
210000,1,"Western Metropolitan",1808,6.4
750000,4,NA,8279,16.3
635000,3,NA,8279,16.3
410000,2,NA,8279,16.3
675000,5,NA,8279,16.3
880000,5,"Eastern Metropolitan",1624,14.6
280000,1,"Western Metropolitan",3873,6.4
520000,2,"Western Metropolitan",3873,6.4
895000,3,"Western Metropolitan",3873,6.4
2110000,3,"Southern Metropolitan",8801,8.4
1050000,3,"Western Metropolitan",4918,4.3
320000,4,"Western Victoria",3600,31.7
480000,3,"Western Victoria",3600,31.7
670000,4,NA,5812,25.9
520500,4,NA,5812,25.9
460000,2,NA,10529,17.9
610000,3,NA,10529,17.9
950000,3,"Eastern Metropolitan",6871,17.2
970000,3,"Eastern Metropolitan",6871,17.2
2200000,5,"Eastern Metropolitan",2079,10.2
2320000,4,"Eastern Metropolitan",2079,10.2
655000,3,"Eastern Metropolitan",3891,16.2
960000,3,"Eastern Metropolitan",3891,16.2
1810000,4,"Western Metropolitan",6232,6.2
1020000,2,"Western Metropolitan",6232,6.2
1250000,2,"Western Metropolitan",6232,6.2
1175000,3,"Southern Metropolitan",2555,14.3
8e+05,4,"South-Eastern Metropolitan",3650,21.5
1225000,4,"South-Eastern Metropolitan",3650,21.5
1205000,3,"Eastern Metropolitan",13366,14.2
1720000,4,"Eastern Metropolitan",13366,14.2
1600000,5,"Eastern Metropolitan",13366,14.2
944000,3,"Eastern Metropolitan",13366,14.2
1385000,3,"Eastern Metropolitan",13366,14.2
2e+06,3,"Eastern Metropolitan",13366,14.2
650000,3,"South-Eastern Metropolitan",9376,34.1
655000,3,"South-Eastern Metropolitan",9376,34.1
710000,2,"Western Metropolitan",5498,6.2
1330000,3,"Western Metropolitan",5498,6.2
550000,2,NA,6821,1.8
962000,2,NA,6821,1.8
936000,2,NA,6821,1.8
1900000,4,NA,11364,5.3
1605000,3,NA,11364,5.3
1415000,3,NA,11364,5.3
390000,2,NA,11364,5.3
1100000,4,"Eastern Metropolitan",4973,15.4
926000,3,"Eastern Metropolitan",4973,15.4
610000,2,NA,2651,11.2
1525000,5,"Southern Metropolitan",2547,12.3
1900000,6,"Southern Metropolitan",2547,12.3
454000,1,"Southern Metropolitan",3578,11.4
562000,2,"Southern Metropolitan",3578,11.4
1e+06,3,"South-Eastern Metropolitan",5087,21.5
820000,3,"South-Eastern Metropolitan",5087,21.5
870000,3,NA,7485,8.5
8e+05,3,NA,7485,8.5
1501000,5,NA,7485,8.5
1663000,3,NA,7485,8.5
780000,4,NA,7485,8.5
660000,5,"Western Metropolitan",15542,14.7
1631000,3,"Southern Metropolitan",8648,3.5
1665000,3,"Southern Metropolitan",8648,3.5
2450000,4,"Southern Metropolitan",8648,3.5
399000,1,"Southern Metropolitan",7717,4.6
1240000,2,"Southern Metropolitan",7717,4.6
840000,3,NA,21650,12
560000,2,NA,21650,12
9e+05,4,NA,21650,12
902000,4,NA,21650,12
825000,3,NA,21650,12
668500,2,NA,21650,12
1165000,2,NA,14949,2.4
890500,2,NA,14949,2.4
1442000,2,NA,14949,2.4
560000,2,"Eastern Metropolitan",4407,21.3
340000,2,"Western Metropolitan",538,23.8
870000,5,"South-Eastern Metropolitan",11667,23.5
643500,2,"Southern Metropolitan",4497,15.2
572000,3,"South-Eastern Metropolitan",8077,35.4
750000,2,"Western Metropolitan",2417,5.1
850000,2,"Western Metropolitan",2417,5.1
640000,4,"South-Eastern Metropolitan",2756,34.7
6e+05,4,NA,7969,20.5
386000,3,NA,7969,20.5
857000,2,"Southern Metropolitan",14887,2.7
1160000,2,"Southern Metropolitan",14887,2.7
1235000,3,"Southern Metropolitan",14887,2.7
752500,3,"South-Eastern Metropolitan",7412,20.8
565000,3,"Western Metropolitan",14042,14
610000,3,"Western Metropolitan",14042,14
350000,1,"Southern Metropolitan",13240,5
525000,2,"Southern Metropolitan",13240,5
517500,1,"Southern Metropolitan",13240,5
365000,2,"Southern Metropolitan",13240,5
460000,2,"Southern Metropolitan",13240,5
646000,2,"Western Metropolitan",3284,8.2
580000,4,"Western Metropolitan",14092,31.7
420000,3,"Western Metropolitan",14092,31.7
650000,3,"Western Metropolitan",14092,31.7
525000,3,"Western Metropolitan",3755,10.5
780000,3,"Western Metropolitan",4217,10.5
765000,4,"Western Metropolitan",6763,10.5
2100000,3,"Southern Metropolitan",5457,10.2
1385000,3,"Southern Metropolitan",5457,10.2
451500,3,"Western Metropolitan",10160,18.4
526000,3,"Western Metropolitan",10160,18.4
605500,4,"Western Metropolitan",4242,18
427500,3,"Western Metropolitan",5336,15.5
1705000,5,"Eastern Metropolitan",5420,12.4
551200,3,"Eastern Metropolitan",1690,27
542000,3,NA,7955,15.3
2070000,4,NA,8870,7
2800000,6,"Southern Metropolitan",7217,4.1
385000,2,"Western Metropolitan",5811,18.4
5e+05,3,"Western Metropolitan",3296,12.9
821000,4,"Western Metropolitan",3296,12.9
917000,3,"Eastern Metropolitan",4181,17.2
1115000,4,"Eastern Metropolitan",2698,8.9
905000,3,"Eastern Metropolitan",2698,8.9
450000,2,"Eastern Metropolitan",5424,14.7
1015000,3,"Eastern Metropolitan",7082,14.7
510000,3,"Western Metropolitan",16166,14.7
645000,4,"Western Metropolitan",16166,14.7
427000,3,"Western Metropolitan",16166,14.7
845000,3,"Western Metropolitan",5058,6.4
876000,2,"Western Metropolitan",5058,6.4
578000,3,NA,2474,16.5
510000,4,"Western Metropolitan",1999,17.6
390000,2,NA,2940,25.5
525000,4,NA,2940,25.5
480000,3,"Western Metropolitan",5262,27.2
1e+06,4,"Western Metropolitan",6543,6.3
1240000,3,"Western Metropolitan",6543,6.3
1115000,3,"Western Metropolitan",6543,6.3
507000,2,"Western Metropolitan",1543,7.5
845000,3,"Western Metropolitan",3464,10.4
1250000,3,"Western Metropolitan",3464,10.4
1026000,4,"Western Metropolitan",3464,10.4
850000,3,"Western Metropolitan",3464,10.4
2905000,2,"Southern Metropolitan",3280,3
1380000,2,"Southern Metropolitan",3280,3
2500000,3,"Southern Metropolitan",3280,3
2120000,3,"Southern Metropolitan",3280,3
2015000,2,"Southern Metropolitan",3280,3
787000,3,"Western Metropolitan",2185,10.5
2220000,4,NA,2211,5.7
540000,2,"Western Metropolitan",5301,11
585000,3,"Western Metropolitan",5132,9.4
700500,2,"Southern Metropolitan",4836,6.3
2385000,3,"Southern Metropolitan",4836,6.3
1500000,3,"Western Metropolitan",6567,4.3
1655000,4,"Southern Metropolitan",3052,10.2
1800000,4,"Southern Metropolitan",3052,10.2
1880000,2,"Southern Metropolitan",3052,10.2
2405000,4,"Southern Metropolitan",3052,10.2
1e+06,3,"Western Metropolitan",4502,9.5
945000,5,"Western Metropolitan",4502,9.5
290000,1,"Southern Metropolitan",2952,6.4
1810000,3,"Southern Metropolitan",5682,7.9
1593000,4,"Southern Metropolitan",7809,9.7
3100000,5,"Southern Metropolitan",7809,9.7
930000,5,"Eastern Metropolitan",5030,23.2
7e+05,3,"Eastern Metropolitan",5030,23.2
860000,4,"Eastern Metropolitan",5030,23.2
1470000,2,"Southern Metropolitan",5366,17.3
1660000,6,"Southern Metropolitan",5366,17.3
1600000,4,"Southern Metropolitan",6795,11.4
1200000,4,"Southern Metropolitan",6795,11.4
1185000,3,"Southern Metropolitan",10969,13.8
1460000,4,"Southern Metropolitan",10969,13.8
935000,3,"Southern Metropolitan",10969,13.8
1620000,4,"Southern Metropolitan",10969,13.8
1580000,4,"Southern Metropolitan",10969,13.8
1315000,3,"Southern Metropolitan",10969,13.8
767000,2,"Southern Metropolitan",2866,17.3
2520000,5,"Southern Metropolitan",2866,17.3
1695000,4,"Eastern Metropolitan",5713,13.4
990000,4,"Eastern Metropolitan",2867,13.4
836000,3,"South-Eastern Metropolitan",2887,27
780000,4,"Eastern Metropolitan",9704,25
783000,4,"Eastern Metropolitan",9704,25
2020000,5,"Eastern Metropolitan",9704,25
706500,3,"Eastern Metropolitan",9704,25
637000,2,"Eastern Metropolitan",1390,16.1
1336000,3,"Southern Metropolitan",10579,10.5
1400000,2,"Southern Metropolitan",10579,10.5
1175000,3,"Southern Metropolitan",10579,10.5
1935000,3,"Southern Metropolitan",10579,10.5
1950000,3,"Southern Metropolitan",10579,10.5
2250000,4,"Southern Metropolitan",10579,10.5
897000,3,"Southern Metropolitan",10579,10.5
2e+06,5,"Southern Metropolitan",6938,10.3
1590000,3,NA,11918,5.2
1435000,3,NA,11918,5.2
1315000,2,NA,11918,5.2
730000,2,NA,11918,5.2
7e+05,2,NA,11918,5.2
1900000,3,NA,11918,5.2
920000,2,NA,11918,5.2
765000,2,NA,11918,5.2
1400000,4,NA,11918,5.2
740000,2,NA,11918,5.2
570000,2,NA,5533,4
1105000,2,NA,5533,4
1200000,3,NA,7082,5.2
1325000,4,NA,7082,5.2
1160000,3,"Eastern Metropolitan",4480,10.8
1320000,3,"Eastern Metropolitan",4480,10.8
780000,3,NA,10175,12.1
845000,4,"Southern Metropolitan",5678,10.4
7e+05,2,"Southern Metropolitan",5678,10.4
1032000,4,"Eastern Metropolitan",4048,14.7
821000,4,"Western Metropolitan",2674,14.8
3050000,4,"Southern Metropolitan",8920,7.7
1171000,3,"Southern Metropolitan",8920,7.7
2050000,3,"Southern Metropolitan",3265,8.4
850000,2,"Southern Metropolitan",3265,8.4
1501000,2,NA,3106,3.5
1570000,3,"Southern Metropolitan",7822,10.1
1275000,3,"Southern Metropolitan",7822,10.1
1435000,3,"Southern Metropolitan",7822,10.1
1455000,4,"Southern Metropolitan",7822,10.1
620000,2,"Southern Metropolitan",7822,10.1
6e+05,3,"Western Metropolitan",7719,14.8
965000,4,"South-Eastern Metropolitan",1989,31.2
529000,2,"South-Eastern Metropolitan",1989,31.2
881000,3,"South-Eastern Metropolitan",1989,31.2
845000,4,"South-Eastern Metropolitan",1989,31.2
650000,2,"Southern Metropolitan",2379,8.7
350000,2,"Southern Metropolitan",608,8.4
350000,1,"Southern Metropolitan",6923,7.8
665000,2,"Southern Metropolitan",6923,7.8
1080000,3,"Southern Metropolitan",3582,11.7
674000,2,"Southern Metropolitan",3582,11.7
525000,2,"South-Eastern Metropolitan",3906,27
840000,3,"South-Eastern Metropolitan",3906,27
745000,2,"Southern Metropolitan",9758,17.9
1240000,3,"Southern Metropolitan",9758,17.9
850000,2,"Southern Metropolitan",9758,17.9
1300000,3,"South-Eastern Metropolitan",5837,16.7
7e+05,2,NA,2954,3.6
880000,3,NA,11204,6.7
1525000,4,NA,11204,6.7
690000,3,NA,11204,6.7
960000,2,NA,11204,6.7
1600000,3,NA,11204,6.7
1157000,3,NA,11204,6.7
867000,2,NA,11204,6.7
690000,3,NA,3445,6.7
850000,4,NA,3445,6.7
7e+05,2,NA,3445,6.7
561000,2,NA,4553,2
1025000,2,NA,4553,2
725000,4,NA,15510,20.6
667000,4,NA,15510,20.6
877500,3,"Eastern Metropolitan",11925,23
678000,3,"South-Eastern Metropolitan",10894,24.7
595000,3,"South-Eastern Metropolitan",8322,24.7
305000,2,"South-Eastern Metropolitan",8322,24.7
816000,3,"South-Eastern Metropolitan",3940,22.2
2600000,4,"Eastern Metropolitan",9028,12.4
1285000,3,"Eastern Metropolitan",9028,12.4
1360000,3,"Eastern Metropolitan",9028,12.4
1600000,5,"Eastern Metropolitan",9028,12.4
1370000,5,"Eastern Metropolitan",9028,12.4
1760000,4,"Eastern Metropolitan",10999,14.3
1662000,4,"Eastern Metropolitan",10999,14.3
545000,3,"South-Eastern Metropolitan",3533,28.8
750000,2,"Eastern Metropolitan",1651,8.9
716000,2,"Southern Metropolitan",4898,7.2
975000,2,"Southern Metropolitan",4898,7.2
975000,4,"Eastern Metropolitan",6990,18
842000,3,"Eastern Metropolitan",6990,18
480000,2,"Southern Metropolitan",8989,7.2
696750,2,"Southern Metropolitan",8989,7.2
420000,1,"Southern Metropolitan",8989,7.2
695500,2,"Southern Metropolitan",8989,7.2
540000,3,NA,10926,19.6
620000,3,NA,10926,19.6
598000,4,NA,10926,19.6
650000,4,NA,10926,19.6
762000,2,"Western Metropolitan",9264,7.5
1025000,3,"Western Metropolitan",9264,7.5
1360000,4,"Western Metropolitan",9264,7.5
9e+05,3,"Western Metropolitan",9264,7.5
1320000,3,"Western Metropolitan",9264,7.5
786000,3,"Western Metropolitan",9264,7.5
2210000,5,"Western Metropolitan",9264,7.5
1200000,3,NA,2970,5.7
7e+05,3,NA,5070,13.1
712000,3,NA,5070,13.1
775000,3,NA,5070,13.1
821000,4,NA,5070,13.1
663500,3,"Eastern Metropolitan",10788,24.8
805000,3,"Eastern Metropolitan",10788,24.8
1290000,4,NA,3593,3.4
2268000,4,NA,3593,3.4
270000,2,"Western Metropolitan",7570,5.1
605000,3,"Western Metropolitan",7570,5.1
764000,3,"Eastern Metropolitan",4385,15.4
7e+05,3,"South-Eastern Metropolitan",17055,38
452000,3,"Eastern Victoria",2500,36.9
1890000,3,"Southern Metropolitan",10412,7.3
1750000,4,"Eastern Metropolitan",15321,16.7
1100000,2,"Eastern Metropolitan",15321,16.7
750000,4,NA,8870,11.2
695000,3,NA,8870,11.2
817000,3,NA,8524,16.1
760000,3,NA,8524,16.1
680000,3,NA,4864,20.4
1170000,5,NA,4864,20.4
830000,5,NA,4864,20.4
731000,3,NA,2606,11.2
827000,3,NA,2606,11.2
627000,3,NA,2606,11.2
680000,3,"South-Eastern Metropolitan",3728,32.3
690000,3,"Southern Metropolitan",11308,5.3
1022000,2,"Southern Metropolitan",11308,5.3
5510000,5,"Southern Metropolitan",11308,5.3
